ctgr,input,probe_asn,measurement_start_time,location,accessible,blocking,explorer,api
NEWS,http://www.crazyshit.com,8452,2017-12-23 16:00:51,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171223T160039Z_AS8452_INHkTHfG7W5kx0NGaLSnJYb4xy3fEfSpeNjybT7PByv8hYY81d?input=http://www.crazyshit.com,http://api.ooni.io/api/v1/measurement/temp-id-146254229
NEWS,http://www.crazyshit.com,8452,2017-12-23 16:00:51,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171223T160039Z_AS8452_INHkTHfG7W5kx0NGaLSnJYb4xy3fEfSpeNjybT7PByv8hYY81d?input=http://www.crazyshit.com,http://api.ooni.io/api/v1/measurement/temp-id-146254229
PORN,http://www.babylon-x.com,8452,2017-12-27 9:08:11,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171227T085217Z_AS8452_VIZlXqHy1e6e69bCvR9XBIPK8qH9WOQUjOlkxvpcHdT3aD4dpF?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-147459430
PORN,http://www.babylon-x.com,8452,2017-12-27 9:08:11,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171227T085217Z_AS8452_VIZlXqHy1e6e69bCvR9XBIPK8qH9WOQUjOlkxvpcHdT3aD4dpF?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-147459430
NEWS,http://www.sos-reporters.net,8452,2017-12-28 11:49:32,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.sos-reporters.net,http://api.ooni.io/api/v1/measurement/temp-id-147732330
NEWS,http://www.sos-reporters.net,8452,2017-12-28 11:49:32,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.sos-reporters.net,http://api.ooni.io/api/v1/measurement/temp-id-147732330
IGO,http://www.un.org/docs/sc/,8452,2017-12-28 11:51:59,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.un.org/docs/sc/,http://api.ooni.io/api/v1/measurement/temp-id-147732389
IGO,http://www.un.org/docs/sc/,8452,2017-12-28 11:51:59,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.un.org/docs/sc/,http://api.ooni.io/api/v1/measurement/temp-id-147732389
IGO,http://www.un.org/rights/,8452,2017-12-28 11:52:00,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-147732390
IGO,http://www.un.org/rights/,8452,2017-12-28 11:52:00,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-147732390
HATE,http://www.vanguardnewsnetwork.com,8452,2017-12-28 11:52:31,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.vanguardnewsnetwork.com,http://api.ooni.io/api/v1/measurement/temp-id-147732406
HATE,http://www.vanguardnewsnetwork.com,8452,2017-12-28 11:52:31,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.vanguardnewsnetwork.com,http://api.ooni.io/api/v1/measurement/temp-id-147732406
COMT,http://www.whitepages.com/,8452,2017-12-28 11:53:13,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.whitepages.com/,http://api.ooni.io/api/v1/measurement/temp-id-147732452
COMT,http://www.whitepages.com/,8452,2017-12-28 11:53:13,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.whitepages.com/,http://api.ooni.io/api/v1/measurement/temp-id-147732452
HUMR,http://www.womenwarpeace.org,8452,2017-12-28 11:53:49,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.womenwarpeace.org,http://api.ooni.io/api/v1/measurement/temp-id-147732449
HUMR,http://www.womenwarpeace.org,8452,2017-12-28 11:53:49,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T105443Z_AS8452_27e7Pg7AwCoT66hN3mSsEZr75YIzpClxFoYmYTa92r7w627Yta?input=http://www.womenwarpeace.org,http://api.ooni.io/api/v1/measurement/temp-id-147732449
NEWS,http://alquds.uk,8452,2017-12-28 12:07:35,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://alquds.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491034
NEWS,http://alquds.uk,8452,2017-12-28 12:07:35,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://alquds.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491034
NEWS,http://alquds.uk,8452,2017-12-28 12:07:35,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://alquds.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491034
NEWS,http://alquds.uk,8452,2017-12-28 12:07:35,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://alquds.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491034
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://arabist.net,8452,2017-12-28 12:08:22,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://arabist.net,http://api.ooni.io/api/v1/measurement/temp-id-147491054
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://waelabbas.blogspirit.com,8452,2017-12-28 12:13:50,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://waelabbas.blogspirit.com,http://api.ooni.io/api/v1/measurement/temp-id-147491105
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
NEWS,http://www.alquds.co.uk,8452,2017-12-28 12:16:56,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.alquds.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-147491118
HUMR,http://www.stshenouda.com,8452,2017-12-28 12:20:30,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-147491188
HUMR,http://www.stshenouda.com,8452,2017-12-28 12:20:30,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-147491188
HUMR,http://www.stshenouda.com,8452,2017-12-28 12:20:30,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-147491188
HUMR,http://www.stshenouda.com,8452,2017-12-28 12:20:30,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-147491188
ANON,http://www.connectionvpn.com,8452,2017-12-28 12:47:07,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.connectionvpn.com,http://api.ooni.io/api/v1/measurement/temp-id-147491324
ANON,http://www.connectionvpn.com,8452,2017-12-28 12:47:07,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171228T120329Z_AS8452_YvDkKj12c50OiudijynGnIFCftSDeNJ7yOtdWOFhaFICuBkSA9?input=http://www.connectionvpn.com,http://api.ooni.io/api/v1/measurement/temp-id-147491324
PORN,http://www.babylon-x.com,8452,2018-01-02 9:20:36,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180102T090353Z_AS8452_sGtZN1K7tnLDfXkBYTZkz8A3RtmSxxwlEf9KlB2b6AX4Nbfu8d?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-148926955
PORN,http://www.babylon-x.com,8452,2018-01-02 9:20:36,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180102T090353Z_AS8452_sGtZN1K7tnLDfXkBYTZkz8A3RtmSxxwlEf9KlB2b6AX4Nbfu8d?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-148926955
,http://www.anpbolivia.com/,8452,2018-01-02 11:08:07,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180102T110443Z_AS8452_ZO0KRngY1sn6zorRjfnoeJtHDOoLpYLKr9UEQW7ZBPRLm9gjwW?input=http://www.anpbolivia.com/,http://api.ooni.io/api/v1/measurement/temp-id-148718071
,http://www.anpbolivia.com/,8452,2018-01-02 11:08:07,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180102T110443Z_AS8452_ZO0KRngY1sn6zorRjfnoeJtHDOoLpYLKr9UEQW7ZBPRLm9gjwW?input=http://www.anpbolivia.com/,http://api.ooni.io/api/v1/measurement/temp-id-148718071
HUMR,http://www.stshenouda.com,36935,2018-01-03 13:50:03,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-148963224
HUMR,http://www.stshenouda.com,36935,2018-01-03 13:50:03,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.stshenouda.com,http://api.ooni.io/api/v1/measurement/temp-id-148963224
ANON,http://www.connectionvpn.com,36935,2018-01-03 14:25:28,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.connectionvpn.com,http://api.ooni.io/api/v1/measurement/temp-id-148963360
ANON,http://www.connectionvpn.com,36935,2018-01-03 14:25:28,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.connectionvpn.com,http://api.ooni.io/api/v1/measurement/temp-id-148963360
ANON,http://www.connectionvpn.com,36935,2018-01-03 14:25:28,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.connectionvpn.com,http://api.ooni.io/api/v1/measurement/temp-id-148963360
GOVT,http://www.likud.org.il,36935,2018-01-03 14:25:47,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.likud.org.il,http://api.ooni.io/api/v1/measurement/temp-id-148963356
GOVT,http://www.likud.org.il,36935,2018-01-03 14:25:47,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180103T131521Z_AS36935_4iaqfAGjWfIxPD0u30nvbk2YtCp9UHpH5kcSUFy919YXnsxlsS?input=http://www.likud.org.il,http://api.ooni.io/api/v1/measurement/temp-id-148963356
PORN,http://www.babylon-x.com,24863,2018-01-11 16:43:27,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180111T161850Z_AS24863_UdzYk1zGejnpXDkWE4oA5uDMEObMmMZ46fTvCs5Zt5OtUBFkDx?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-152086877
PORN,http://www.89.com,20928,2018-01-16 0:58:14,http://static.dbmads.com/static.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180116T003928Z_AS20928_Re9j1aoafCSnzuSADbjFimUPl9gukOLZi8OZAPusTfUvrayUDk?input=http://www.89.com,http://api.ooni.io/api/v1/measurement/temp-id-153387698
PORN,http://www.89.com,20928,2018-01-16 0:58:14,https://ylx-4.com/fullpage.php?section=General&pub=125652&ga=g,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180116T003928Z_AS20928_Re9j1aoafCSnzuSADbjFimUPl9gukOLZi8OZAPusTfUvrayUDk?input=http://www.89.com,http://api.ooni.io/api/v1/measurement/temp-id-153387698
HUMR,http://www.guerrillagirls.com/,24863,2018-02-09 15:25:32,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180209T140944Z_AS24863_JTO8ISUxlVZIexuFkCU7DXlNXN19TXtNfw130mtmYMy14IGJPL?input=http://www.guerrillagirls.com/,http://api.ooni.io/api/v1/measurement/temp-id-160652608
PORN,http://www.lesbiansubmission.com,24863,2018-02-09 15:40:12,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180209T140944Z_AS24863_JTO8ISUxlVZIexuFkCU7DXlNXN19TXtNfw130mtmYMy14IGJPL?input=http://www.lesbiansubmission.com,http://api.ooni.io/api/v1/measurement/temp-id-160652730
PORN,http://www.babylon-x.com,8452,2018-02-19 9:30:36,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180219T091113Z_AS8452_KxDjse0Uxy0aglU4hSzfmPWki6XJ1Um8CZ11520gOsh3QEzMZ7?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-163411253
PORN,http://www.babylon-x.com,24863,2018-02-23 9:07:48,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180223T085016Z_AS24863_0MoRZfoEZ84yOSal2JDb6cALMg7aWzr7smBJQyCo7MxQQZqNBb?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-164307239
LGBT,http://www.bglad.com,8452,2018-02-25 16:00:37,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180225T160034Z_AS8452_hWaybE5mgssZYMFzuKJSP0MN0b4up9ai26W9P8DmFCXAUFySFX?input=http://www.bglad.com,http://api.ooni.io/api/v1/measurement/temp-id-164915947
PORN,http://www.babylon-x.com,8452,2018-03-01 9:09:24,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180301T084145Z_AS8452_fdTZhxH8u9IuuMy9Gt2Id3eogyflHwmgEsDRhnocWzMnn6tR25?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-166204610
LGBT,http://www.bglad.com,8452,2018-03-03 0:07:46,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180303T000721Z_AS8452_sUw4ydYyeVQdN1f0umbezAsDgOR14ug6dUz4Iu0LDRjpULRsSh?input=http://www.bglad.com,http://api.ooni.io/api/v1/measurement/temp-id-166259531
PORN,http://www.babylon-x.com,24863,2018-03-09 11:47:15,http://static.dbmads.com/static1.html,f,http-diff,https://explorer.ooni.torproject.org/measurement/20180309T113048Z_AS24863_xfKsrYmotSHI5ZWTLV6pxM7SuwHkYYHrjIBS13murLFtKE2aYt?input=http://www.babylon-x.com,http://api.ooni.io/api/v1/measurement/temp-id-168203921
